date,strain,mRNA1,mRNA2,embryoID,channel,xpoint,timepoints,intensity,unique_id,aligned_row
250806,N2,imb2,set3,01,ch1,76,8.0385,12812.3037,250806_N2_imb2_set3_01_ch1,16
250806,N2,imb2,set3,01,ch1,77,8.1457,12645.9141,250806_N2_imb2_set3_01_ch1,17
250806,N2,imb2,set3,01,ch1,78,8.2529,12552.6064,250806_N2_imb2_set3_01_ch1,18
250806,N2,imb2,set3,01,ch1,79,8.36,12446.4551,250806_N2_imb2_set3_01_ch1,19
250806,N2,imb2,set3,01,ch1,80,8.4672,12338.1387,250806_N2_imb2_set3_01_ch1,20
250806,N2,imb2,set3,01,ch1,81,8.5744,12263.3779,250806_N2_imb2_set3_01_ch1,21
250806,N2,imb2,set3,01,ch1,82,8.6816,12194.6953,250806_N2_imb2_set3_01_ch1,22
250806,N2,imb2,set3,01,ch1,83,8.7888,12143.8555,250806_N2_imb2_set3_01_ch1,23
250806,N2,imb2,set3,01,ch1,84,8.8959,12066.6318,250806_N2_imb2_set3_01_ch1,24
250806,N2,imb2,set3,01,ch1,85,9.0031,11927.8018,250806_N2_imb2_set3_01_ch1,25
250806,N2,imb2,set3,01,ch1,86,9.1103,11801.002,250806_N2_imb2_set3_01_ch1,26
250806,N2,imb2,set3,01,ch1,87,9.2175,11764.9336,250806_N2_imb2_set3_01_ch1,27
250806,N2,imb2,set3,01,ch1,88,9.3247,11799.501,250806_N2_imb2_set3_01_ch1,28
250806,N2,imb2,set3,01,ch1,89,9.4318,11841.0176,250806_N2_imb2_set3_01_ch1,29
250806,N2,imb2,set3,01,ch1,90,9.539,11827.3096,250806_N2_imb2_set3_01_ch1,30
250806,N2,imb2,set3,01,ch1,91,9.6462,11751.7734,250806_N2_imb2_set3_01_ch1,31
250806,N2,imb2,set3,01,ch1,92,9.7534,11743.5449,250806_N2_imb2_set3_01_ch1,32
250806,N2,imb2,set3,01,ch1,93,9.8606,11707.7393,250806_N2_imb2_set3_01_ch1,33
250806,N2,imb2,set3,01,ch1,94,9.9677,11662.2549,250806_N2_imb2_set3_01_ch1,34
250806,N2,imb2,set3,01,ch1,95,10.0749,11596.1631,250806_N2_imb2_set3_01_ch1,35
250806,N2,imb2,set3,01,ch1,96,10.1821,11486.0098,250806_N2_imb2_set3_01_ch1,36
250806,N2,imb2,set3,01,ch1,97,10.2893,11245.9893,250806_N2_imb2_set3_01_ch1,37
250806,N2,imb2,set3,01,ch1,98,10.3965,10978.2764,250806_N2_imb2_set3_01_ch1,38
250806,N2,imb2,set3,01,ch1,99,10.5036,10777.4082,250806_N2_imb2_set3_01_ch1,39
250806,N2,imb2,set3,01,ch1,100,10.6108,10654.2744,250806_N2_imb2_set3_01_ch1,40
250806,N2,imb2,set3,01,ch1,101,10.718,10557.4229,250806_N2_imb2_set3_01_ch1,41
250806,N2,imb2,set3,01,ch1,102,10.8252,10502.2773,250806_N2_imb2_set3_01_ch1,42
250806,N2,imb2,set3,01,ch1,103,10.9324,10444.126,250806_N2_imb2_set3_01_ch1,43
250806,N2,imb2,set3,01,ch1,104,11.0395,10363.5361,250806_N2_imb2_set3_01_ch1,44
250806,N2,imb2,set3,01,ch1,105,11.1467,10275.165,250806_N2_imb2_set3_01_ch1,45
250806,N2,imb2,set3,01,ch1,106,11.2539,10211.7109,250806_N2_imb2_set3_01_ch1,46
250806,N2,imb2,set3,01,ch1,107,11.3611,10182.124,250806_N2_imb2_set3_01_ch1,47
250806,N2,imb2,set3,01,ch1,108,11.4683,10166.0371,250806_N2_imb2_set3_01_ch1,48
250806,N2,imb2,set3,01,ch1,109,11.5754,10197,250806_N2_imb2_set3_01_ch1,49
250806,N2,imb2,set3,01,ch1,110,11.6826,10216.7578,250806_N2_imb2_set3_01_ch1,50
250806,N2,imb2,set3,01,ch1,111,11.7898,10142.1016,250806_N2_imb2_set3_01_ch1,51
250806,N2,imb2,set3,01,ch1,112,11.897,9970.125,250806_N2_imb2_set3_01_ch1,52
250806,N2,imb2,set3,01,ch1,113,12.0042,9789.6582,250806_N2_imb2_set3_01_ch1,53
250806,N2,imb2,set3,01,ch1,114,12.1113,9668.8379,250806_N2_imb2_set3_01_ch1,54
250806,N2,imb2,set3,01,ch1,115,12.2185,9503.9775,250806_N2_imb2_set3_01_ch1,55
250806,N2,imb2,set3,01,ch1,116,12.3257,9358.083,250806_N2_imb2_set3_01_ch1,56
250806,N2,imb2,set3,01,ch1,117,12.4329,9249.1875,250806_N2_imb2_set3_01_ch1,57
250806,N2,imb2,set3,01,ch1,118,12.5401,9148.6689,250806_N2_imb2_set3_01_ch1,58
250806,N2,imb2,set3,01,ch1,119,NA,NA,250806_N2_imb2_set3_01_ch1,59
250806,N2,imb2,set3,01,ch2,1,0,11626.7617,250806_N2_imb2_set3_01_ch2,-59
250806,N2,imb2,set3,01,ch2,2,0.1072,11638.8945,250806_N2_imb2_set3_01_ch2,-58
250806,N2,imb2,set3,01,ch2,3,0.2144,11669.4443,250806_N2_imb2_set3_01_ch2,-57
250806,N2,imb2,set3,01,ch2,4,0.3215,11739.4502,250806_N2_imb2_set3_01_ch2,-56
250806,N2,imb2,set3,01,ch2,5,0.4287,11759.2373,250806_N2_imb2_set3_01_ch2,-55
250806,N2,imb2,set3,01,ch2,6,0.5359,11741.6621,250806_N2_imb2_set3_01_ch2,-54
250806,N2,imb2,set3,01,ch2,7,0.6431,11768.9502,250806_N2_imb2_set3_01_ch2,-53
250806,N2,imb2,set3,01,ch2,8,0.7503,11809.0781,250806_N2_imb2_set3_01_ch2,-52
250806,N2,imb2,set3,01,ch2,9,0.8574,11839.6973,250806_N2_imb2_set3_01_ch2,-51
250806,N2,imb2,set3,01,ch2,10,0.9646,11838.7119,250806_N2_imb2_set3_01_ch2,-50
250806,N2,imb2,set3,01,ch2,11,1.0718,11817.8545,250806_N2_imb2_set3_01_ch2,-49
250806,N2,imb2,set3,01,ch2,12,1.179,11774.583,250806_N2_imb2_set3_01_ch2,-48
250806,N2,imb2,set3,01,ch2,13,1.2862,11748.6777,250806_N2_imb2_set3_01_ch2,-47
250806,N2,imb2,set3,01,ch2,14,1.3933,11741.3105,250806_N2_imb2_set3_01_ch2,-46
250806,N2,imb2,set3,01,ch2,15,1.5005,11737.2832,250806_N2_imb2_set3_01_ch2,-45
250806,N2,imb2,set3,01,ch2,16,1.6077,11724.9834,250806_N2_imb2_set3_01_ch2,-44
250806,N2,imb2,set3,01,ch2,17,1.7149,11680.8496,250806_N2_imb2_set3_01_ch2,-43
250806,N2,imb2,set3,01,ch2,18,1.8221,11660.0127,250806_N2_imb2_set3_01_ch2,-42
250806,N2,imb2,set3,01,ch2,19,1.9292,11647.9023,250806_N2_imb2_set3_01_ch2,-41
250806,N2,imb2,set3,01,ch2,20,2.0364,11630.9717,250806_N2_imb2_set3_01_ch2,-40
250806,N2,imb2,set3,01,ch2,21,2.1436,11589.5996,250806_N2_imb2_set3_01_ch2,-39
250806,N2,imb2,set3,01,ch2,22,2.2508,11568.4473,250806_N2_imb2_set3_01_ch2,-38
250806,N2,imb2,set3,01,ch2,23,2.358,11535.3506,250806_N2_imb2_set3_01_ch2,-37
250806,N2,imb2,set3,01,ch2,24,2.4651,11485.2256,250806_N2_imb2_set3_01_ch2,-36
250806,N2,imb2,set3,01,ch2,25,2.5723,11465.2178,250806_N2_imb2_set3_01_ch2,-35
250806,N2,imb2,set3,01,ch2,26,2.6795,11430.5166,250806_N2_imb2_set3_01_ch2,-34
250806,N2,imb2,set3,01,ch2,27,2.7867,11398.2158,250806_N2_imb2_set3_01_ch2,-33
250806,N2,imb2,set3,01,ch2,28,2.8939,11338.6582,250806_N2_imb2_set3_01_ch2,-32
250806,N2,imb2,set3,01,ch2,29,3.001,11302.7852,250806_N2_imb2_set3_01_ch2,-31
250806,N2,imb2,set3,01,ch2,30,3.1082,11275.4658,250806_N2_imb2_set3_01_ch2,-30
250806,N2,imb2,set3,01,ch2,31,3.2154,11269.2949,250806_N2_imb2_set3_01_ch2,-29
250806,N2,imb2,set3,01,ch2,32,3.3226,11226.4521,250806_N2_imb2_set3_01_ch2,-28
250806,N2,imb2,set3,01,ch2,33,3.4298,11185.5273,250806_N2_imb2_set3_01_ch2,-27
250806,N2,imb2,set3,01,ch2,34,3.5369,11143.2891,250806_N2_imb2_set3_01_ch2,-26
250806,N2,imb2,set3,01,ch2,35,3.6441,11109.9883,250806_N2_imb2_set3_01_ch2,-25
250806,N2,imb2,set3,01,ch2,36,3.7513,11077.2715,250806_N2_imb2_set3_01_ch2,-24
250806,N2,imb2,set3,01,ch2,37,3.8585,11032.7188,250806_N2_imb2_set3_01_ch2,-23
250806,N2,imb2,set3,01,ch2,38,3.9657,11021.8525,250806_N2_imb2_set3_01_ch2,-22
250806,N2,imb2,set3,01,ch2,39,4.0728,10994.3135,250806_N2_imb2_set3_01_ch2,-21
250806,N2,imb2,set3,01,ch2,40,4.18,10988.7451,250806_N2_imb2_set3_01_ch2,-20
250806,N2,imb2,set3,01,ch2,41,4.2872,10974.0166,250806_N2_imb2_set3_01_ch2,-19
250806,N2,imb2,set3,01,ch2,42,4.3944,10977.4824,250806_N2_imb2_set3_01_ch2,-18
250806,N2,imb2,set3,01,ch2,43,4.5016,10986.5869,250806_N2_imb2_set3_01_ch2,-17
250806,N2,imb2,set3,01,ch2,44,4.6087,11030.291,250806_N2_imb2_set3_01_ch2,-16
250806,N2,imb2,set3,01,ch2,45,4.7159,11054.873,250806_N2_imb2_set3_01_ch2,-15
250806,N2,imb2,set3,01,ch2,46,4.8231,11082.0303,250806_N2_imb2_set3_01_ch2,-14
250806,N2,imb2,set3,01,ch2,47,4.9303,11087.1318,250806_N2_imb2_set3_01_ch2,-13
250806,N2,imb2,set3,01,ch2,48,5.0375,11120.7178,250806_N2_imb2_set3_01_ch2,-12
250806,N2,imb2,set3,01,ch2,49,5.1446,11140.5381,250806_N2_imb2_set3_01_ch2,-11
250806,N2,imb2,set3,01,ch2,50,5.2518,11182.624,250806_N2_imb2_set3_01_ch2,-10
250806,N2,imb2,set3,01,ch2,51,5.359,11241.29,250806_N2_imb2_set3_01_ch2,-9
250806,N2,imb2,set3,01,ch2,52,5.4662,11260.5947,250806_N2_imb2_set3_01_ch2,-8
250806,N2,imb2,set3,01,ch2,53,5.5734,11280.5342,250806_N2_imb2_set3_01_ch2,-7
250806,N2,imb2,set3,01,ch2,54,5.6805,11314.5938,250806_N2_imb2_set3_01_ch2,-6
250806,N2,imb2,set3,01,ch2,55,5.7877,11293.002,250806_N2_imb2_set3_01_ch2,-5
250806,N2,imb2,set3,01,ch2,56,5.8949,11281.8584,250806_N2_imb2_set3_01_ch2,-4
250806,N2,imb2,set3,01,ch2,57,6.0021,11296.9785,250806_N2_imb2_set3_01_ch2,-3
250806,N2,imb2,set3,01,ch2,58,6.1093,11326.8506,250806_N2_imb2_set3_01_ch2,-2
250806,N2,imb2,set3,01,ch2,59,6.2164,11405.3096,250806_N2_imb2_set3_01_ch2,-1
250806,N2,imb2,set3,01,ch2,60,6.3236,11479.5137,250806_N2_imb2_set3_01_ch2,0
250806,N2,imb2,set3,01,ch2,61,6.4308,11583.2773,250806_N2_imb2_set3_01_ch2,1
250806,N2,imb2,set3,01,ch2,62,6.538,11629.3408,250806_N2_imb2_set3_01_ch2,2
250806,N2,imb2,set3,01,ch2,63,6.6452,11631.4814,250806_N2_imb2_set3_01_ch2,3
250806,N2,imb2,set3,01,ch2,64,6.7523,11623.1133,250806_N2_imb2_set3_01_ch2,4
250806,N2,imb2,set3,01,ch2,65,6.8595,11630.1768,250806_N2_imb2_set3_01_ch2,5
250806,N2,imb2,set3,01,ch2,66,6.9667,11678.4512,250806_N2_imb2_set3_01_ch2,6
250806,N2,imb2,set3,01,ch2,67,7.0739,11746.6914,250806_N2_imb2_set3_01_ch2,7
250806,N2,imb2,set3,01,ch2,68,7.1811,11854.8281,250806_N2_imb2_set3_01_ch2,8
250806,N2,imb2,set3,01,ch2,69,7.2882,11991.0146,250806_N2_imb2_set3_01_ch2,9
250806,N2,imb2,set3,01,ch2,70,7.3954,12158.5039,250806_N2_imb2_set3_01_ch2,10
250806,N2,imb2,set3,01,ch2,71,7.5026,12219.7637,250806_N2_imb2_set3_01_ch2,11
250806,N2,imb2,set3,01,ch2,72,7.6098,12210.042,250806_N2_imb2_set3_01_ch2,12
250806,N2,imb2,set3,01,ch2,73,7.717,12048.1963,250806_N2_imb2_set3_01_ch2,13
250806,N2,imb2,set3,01,ch2,74,7.8241,11777.4014,250806_N2_imb2_set3_01_ch2,14
250806,N2,imb2,set3,01,ch2,75,7.9313,11606.3301,250806_N2_imb2_set3_01_ch2,15
250806,N2,imb2,set3,01,ch2,76,8.0385,11551.0742,250806_N2_imb2_set3_01_ch2,16
250806,N2,imb2,set3,01,ch2,77,8.1457,11530.3672,250806_N2_imb2_set3_01_ch2,17
250806,N2,imb2,set3,01,ch2,78,8.2529,11477.0176,250806_N2_imb2_set3_01_ch2,18
250806,N2,imb2,set3,01,ch2,79,8.36,11395.3984,250806_N2_imb2_set3_01_ch2,19
250806,N2,imb2,set3,01,ch2,80,8.4672,11219.9512,250806_N2_imb2_set3_01_ch2,20
250806,N2,imb2,set3,01,ch2,81,8.5744,10945.3262,250806_N2_imb2_set3_01_ch2,21
250806,N2,imb2,set3,01,ch2,82,8.6816,10689.4219,250806_N2_imb2_set3_01_ch2,22
250806,N2,imb2,set3,01,ch2,83,8.7888,10526.5576,250806_N2_imb2_set3_01_ch2,23
250806,N2,imb2,set3,01,ch2,84,8.8959,10393.2871,250806_N2_imb2_set3_01_ch2,24
250806,N2,imb2,set3,01,ch2,85,9.0031,10291.5674,250806_N2_imb2_set3_01_ch2,25
250806,N2,imb2,set3,01,ch2,86,9.1103,10236.2285,250806_N2_imb2_set3_01_ch2,26
250806,N2,imb2,set3,01,ch2,87,9.2175,10247.3506,250806_N2_imb2_set3_01_ch2,27
250806,N2,imb2,set3,01,ch2,88,9.3247,10246.6738,250806_N2_imb2_set3_01_ch2,28
250806,N2,imb2,set3,01,ch2,89,9.4318,10222.8838,250806_N2_imb2_set3_01_ch2,29
250806,N2,imb2,set3,01,ch2,90,9.539,10156.0869,250806_N2_imb2_set3_01_ch2,30
250806,N2,imb2,set3,01,ch2,91,9.6462,10020.5547,250806_N2_imb2_set3_01_ch2,31
250806,N2,imb2,set3,01,ch2,92,9.7534,9828.0488,250806_N2_imb2_set3_01_ch2,32
250806,N2,imb2,set3,01,ch2,93,9.8606,9702.1709,250806_N2_imb2_set3_01_ch2,33
250806,N2,imb2,set3,01,ch2,94,9.9677,9750.0498,250806_N2_imb2_set3_01_ch2,34
250806,N2,imb2,set3,01,ch2,95,10.0749,9835.5898,250806_N2_imb2_set3_01_ch2,35
250806,N2,imb2,set3,01,ch2,96,10.1821,9908.3027,250806_N2_imb2_set3_01_ch2,36
250806,N2,imb2,set3,01,ch2,97,10.2893,9954.1396,250806_N2_imb2_set3_01_ch2,37
250806,N2,imb2,set3,01,ch2,98,10.3965,9891.3916,250806_N2_imb2_set3_01_ch2,38
250806,N2,imb2,set3,01,ch2,99,10.5036,9672.5352,250806_N2_imb2_set3_01_ch2,39
250806,N2,imb2,set3,01,ch2,100,10.6108,9505.7139,250806_N2_imb2_set3_01_ch2,40
250806,N2,imb2,set3,01,ch2,101,10.718,9400.8213,250806_N2_imb2_set3_01_ch2,41
250806,N2,imb2,set3,01,ch2,102,10.8252,9334.5361,250806_N2_imb2_set3_01_ch2,42
250806,N2,imb2,set3,01,ch2,103,10.9324,9296.0332,250806_N2_imb2_set3_01_ch2,43
250806,N2,imb2,set3,01,ch2,104,11.0395,9253.9736,250806_N2_imb2_set3_01_ch2,44
250806,N2,imb2,set3,01,ch2,105,11.1467,9219.4531,250806_N2_imb2_set3_01_ch2,45
250806,N2,imb2,set3,01,ch2,106,11.2539,9074.7939,250806_N2_imb2_set3_01_ch2,46
250806,N2,imb2,set3,01,ch2,107,11.3611,8880.8418,250806_N2_imb2_set3_01_ch2,47
250806,N2,imb2,set3,01,ch2,108,11.4683,8732.3613,250806_N2_imb2_set3_01_ch2,48
250806,N2,imb2,set3,01,ch2,109,11.5754,8680.8828,250806_N2_imb2_set3_01_ch2,49
250806,N2,imb2,set3,01,ch2,110,11.6826,8728.8613,250806_N2_imb2_set3_01_ch2,50
250806,N2,imb2,set3,01,ch2,111,11.7898,8885.665,250806_N2_imb2_set3_01_ch2,51
250806,N2,imb2,set3,01,ch2,112,11.897,9136.1816,250806_N2_imb2_set3_01_ch2,52
250806,N2,imb2,set3,01,ch2,113,12.0042,9341.6768,250806_N2_imb2_set3_01_ch2,53
250806,N2,imb2,set3,01,ch2,114,12.1113,9434.2646,250806_N2_imb2_set3_01_ch2,54
250806,N2,imb2,set3,01,ch2,115,12.2185,9319.6475,250806_N2_imb2_set3_01_ch2,55
250806,N2,imb2,set3,01,ch2,116,12.3257,8943.6396,250806_N2_imb2_set3_01_ch2,56
250806,N2,imb2,set3,01,ch2,117,12.4329,8541.8662,250806_N2_imb2_set3_01_ch2,57
250806,N2,imb2,set3,01,ch2,118,12.5401,8297.334,250806_N2_imb2_set3_01_ch2,58
250806,N2,imb2,set3,01,ch2,119,NA,NA,250806_N2_imb2_set3_01_ch2,59
250806,N2,imb2,set3,04,ch1,1,0,8909.791,250806_N2_imb2_set3_04_ch1,-59
250806,N2,imb2,set3,04,ch1,2,0.1072,8897.3574,250806_N2_imb2_set3_04_ch1,-58
250806,N2,imb2,set3,04,ch1,3,0.2144,8900.5215,250806_N2_imb2_set3_04_ch1,-57
250806,N2,imb2,set3,04,ch1,4,0.3215,8880.958,250806_N2_imb2_set3_04_ch1,-56
250806,N2,imb2,set3,04,ch1,5,0.4287,8866.3652,250806_N2_imb2_set3_04_ch1,-55
250806,N2,imb2,set3,04,ch1,6,0.5359,8850.707,250806_N2_imb2_set3_04_ch1,-54
250806,N2,imb2,set3,04,ch1,7,0.6431,8834.4023,250806_N2_imb2_set3_04_ch1,-53
250806,N2,imb2,set3,04,ch1,8,0.7503,8774.0293,250806_N2_imb2_set3_04_ch1,-52
250806,N2,imb2,set3,04,ch1,9,0.8574,8722.5801,250806_N2_imb2_set3_04_ch1,-51
250806,N2,imb2,set3,04,ch1,10,0.9646,8685.1035,250806_N2_imb2_set3_04_ch1,-50
250806,N2,imb2,set3,04,ch1,11,1.0718,8657.332,250806_N2_imb2_set3_04_ch1,-49
250806,N2,imb2,set3,04,ch1,12,1.179,8584.5293,250806_N2_imb2_set3_04_ch1,-48
250806,N2,imb2,set3,04,ch1,13,1.2862,8557.6104,250806_N2_imb2_set3_04_ch1,-47
250806,N2,imb2,set3,04,ch1,14,1.3933,8538.332,250806_N2_imb2_set3_04_ch1,-46
250806,N2,imb2,set3,04,ch1,15,1.5005,8539.9131,250806_N2_imb2_set3_04_ch1,-45
250806,N2,imb2,set3,04,ch1,16,1.6077,8533.166,250806_N2_imb2_set3_04_ch1,-44
250806,N2,imb2,set3,04,ch1,17,1.7149,8526.6592,250806_N2_imb2_set3_04_ch1,-43
250806,N2,imb2,set3,04,ch1,18,1.8221,8544.4795,250806_N2_imb2_set3_04_ch1,-42
250806,N2,imb2,set3,04,ch1,19,1.9292,8571.4102,250806_N2_imb2_set3_04_ch1,-41
250806,N2,imb2,set3,04,ch1,20,2.0364,8597.3096,250806_N2_imb2_set3_04_ch1,-40
250806,N2,imb2,set3,04,ch1,21,2.1436,8632.1777,250806_N2_imb2_set3_04_ch1,-39
250806,N2,imb2,set3,04,ch1,22,2.2508,8684.8057,250806_N2_imb2_set3_04_ch1,-38
250806,N2,imb2,set3,04,ch1,23,2.358,8741.2305,250806_N2_imb2_set3_04_ch1,-37
250806,N2,imb2,set3,04,ch1,24,2.4651,8816.3389,250806_N2_imb2_set3_04_ch1,-36
250806,N2,imb2,set3,04,ch1,25,2.5723,8891.4658,250806_N2_imb2_set3_04_ch1,-35
250806,N2,imb2,set3,04,ch1,26,2.6795,8966.4883,250806_N2_imb2_set3_04_ch1,-34
250806,N2,imb2,set3,04,ch1,27,2.7867,9081.7168,250806_N2_imb2_set3_04_ch1,-33
250806,N2,imb2,set3,04,ch1,28,2.8939,9181.5898,250806_N2_imb2_set3_04_ch1,-32
250806,N2,imb2,set3,04,ch1,29,3.001,9297.292,250806_N2_imb2_set3_04_ch1,-31
250806,N2,imb2,set3,04,ch1,30,3.1082,9428.6758,250806_N2_imb2_set3_04_ch1,-30
250806,N2,imb2,set3,04,ch1,31,3.2154,9524.9092,250806_N2_imb2_set3_04_ch1,-29
250806,N2,imb2,set3,04,ch1,32,3.3226,9622.917,250806_N2_imb2_set3_04_ch1,-28
250806,N2,imb2,set3,04,ch1,33,3.4298,9738.082,250806_N2_imb2_set3_04_ch1,-27
250806,N2,imb2,set3,04,ch1,34,3.5369,9793.377,250806_N2_imb2_set3_04_ch1,-26
250806,N2,imb2,set3,04,ch1,35,3.6441,9814.9912,250806_N2_imb2_set3_04_ch1,-25
250806,N2,imb2,set3,04,ch1,36,3.7513,9862.918,250806_N2_imb2_set3_04_ch1,-24
250806,N2,imb2,set3,04,ch1,37,3.8585,9876.2197,250806_N2_imb2_set3_04_ch1,-23
250806,N2,imb2,set3,04,ch1,38,3.9657,9933.4521,250806_N2_imb2_set3_04_ch1,-22
250806,N2,imb2,set3,04,ch1,39,4.0728,9983.2959,250806_N2_imb2_set3_04_ch1,-21
250806,N2,imb2,set3,04,ch1,40,4.18,10054.3447,250806_N2_imb2_set3_04_ch1,-20
250806,N2,imb2,set3,04,ch1,41,4.2872,10174.0781,250806_N2_imb2_set3_04_ch1,-19
250806,N2,imb2,set3,04,ch1,42,4.3944,10292.2949,250806_N2_imb2_set3_04_ch1,-18
250806,N2,imb2,set3,04,ch1,43,4.5016,10421.8516,250806_N2_imb2_set3_04_ch1,-17
250806,N2,imb2,set3,04,ch1,44,4.6087,10607.043,250806_N2_imb2_set3_04_ch1,-16
250806,N2,imb2,set3,04,ch1,45,4.7159,10842.9082,250806_N2_imb2_set3_04_ch1,-15
250806,N2,imb2,set3,04,ch1,46,4.8231,11173.4033,250806_N2_imb2_set3_04_ch1,-14
250806,N2,imb2,set3,04,ch1,47,4.9303,11569.7686,250806_N2_imb2_set3_04_ch1,-13
250806,N2,imb2,set3,04,ch1,48,5.0375,11814.5166,250806_N2_imb2_set3_04_ch1,-12
250806,N2,imb2,set3,04,ch1,49,5.1446,11879.3721,250806_N2_imb2_set3_04_ch1,-11
250806,N2,imb2,set3,04,ch1,50,5.2518,11934.0469,250806_N2_imb2_set3_04_ch1,-10
250806,N2,imb2,set3,04,ch1,51,5.359,12085.8838,250806_N2_imb2_set3_04_ch1,-9
250806,N2,imb2,set3,04,ch1,52,5.4662,12183.667,250806_N2_imb2_set3_04_ch1,-8
250806,N2,imb2,set3,04,ch1,53,5.5734,12243.7373,250806_N2_imb2_set3_04_ch1,-7
250806,N2,imb2,set3,04,ch1,54,5.6805,12316.6465,250806_N2_imb2_set3_04_ch1,-6
250806,N2,imb2,set3,04,ch1,55,5.7877,12414.9521,250806_N2_imb2_set3_04_ch1,-5
250806,N2,imb2,set3,04,ch1,56,5.8949,12517.084,250806_N2_imb2_set3_04_ch1,-4
250806,N2,imb2,set3,04,ch1,57,6.0021,12592.0068,250806_N2_imb2_set3_04_ch1,-3
250806,N2,imb2,set3,04,ch1,58,6.1093,12513.998,250806_N2_imb2_set3_04_ch1,-2
250806,N2,imb2,set3,04,ch1,59,6.2164,12363.1553,250806_N2_imb2_set3_04_ch1,-1
250806,N2,imb2,set3,04,ch1,60,6.3236,12172.0625,250806_N2_imb2_set3_04_ch1,0
250806,N2,imb2,set3,04,ch1,61,6.4308,12000.4561,250806_N2_imb2_set3_04_ch1,1
250806,N2,imb2,set3,04,ch1,62,6.538,11895.8789,250806_N2_imb2_set3_04_ch1,2
250806,N2,imb2,set3,04,ch1,63,6.6452,11844.8652,250806_N2_imb2_set3_04_ch1,3
250806,N2,imb2,set3,04,ch1,64,6.7523,11838.6865,250806_N2_imb2_set3_04_ch1,4
250806,N2,imb2,set3,04,ch1,65,6.8595,11821.6309,250806_N2_imb2_set3_04_ch1,5
250806,N2,imb2,set3,04,ch1,66,6.9667,11709.0107,250806_N2_imb2_set3_04_ch1,6
250806,N2,imb2,set3,04,ch1,67,7.0739,11424.918,250806_N2_imb2_set3_04_ch1,7
250806,N2,imb2,set3,04,ch1,68,7.1811,11140.3623,250806_N2_imb2_set3_04_ch1,8
250806,N2,imb2,set3,04,ch1,69,7.2882,10811.1934,250806_N2_imb2_set3_04_ch1,9
250806,N2,imb2,set3,04,ch1,70,7.3954,10475.7021,250806_N2_imb2_set3_04_ch1,10
250806,N2,imb2,set3,04,ch1,71,7.5026,10249.6943,250806_N2_imb2_set3_04_ch1,11
250806,N2,imb2,set3,04,ch1,72,7.6098,10109.5771,250806_N2_imb2_set3_04_ch1,12
250806,N2,imb2,set3,04,ch1,73,7.717,10078.5879,250806_N2_imb2_set3_04_ch1,13
250806,N2,imb2,set3,04,ch1,74,7.8241,10086.376,250806_N2_imb2_set3_04_ch1,14
250806,N2,imb2,set3,04,ch1,75,7.9313,10067.1953,250806_N2_imb2_set3_04_ch1,15
250806,N2,imb2,set3,04,ch1,76,8.0385,10002.8984,250806_N2_imb2_set3_04_ch1,16
250806,N2,imb2,set3,04,ch1,77,8.1457,9916.1006,250806_N2_imb2_set3_04_ch1,17
250806,N2,imb2,set3,04,ch1,78,8.2529,9859.4717,250806_N2_imb2_set3_04_ch1,18
250806,N2,imb2,set3,04,ch1,79,8.36,9854.5049,250806_N2_imb2_set3_04_ch1,19
250806,N2,imb2,set3,04,ch1,80,8.4672,9862.1709,250806_N2_imb2_set3_04_ch1,20
250806,N2,imb2,set3,04,ch1,81,8.5744,9833.4004,250806_N2_imb2_set3_04_ch1,21
250806,N2,imb2,set3,04,ch1,82,8.6816,9775.1309,250806_N2_imb2_set3_04_ch1,22
250806,N2,imb2,set3,04,ch1,83,8.7888,9731.7617,250806_N2_imb2_set3_04_ch1,23
250806,N2,imb2,set3,04,ch1,84,8.8959,9721.3867,250806_N2_imb2_set3_04_ch1,24
250806,N2,imb2,set3,04,ch1,85,9.0031,9763.3525,250806_N2_imb2_set3_04_ch1,25
250806,N2,imb2,set3,04,ch1,86,9.1103,9888.5791,250806_N2_imb2_set3_04_ch1,26
250806,N2,imb2,set3,04,ch1,87,9.2175,10134.0195,250806_N2_imb2_set3_04_ch1,27
250806,N2,imb2,set3,04,ch1,88,9.3247,10370.0596,250806_N2_imb2_set3_04_ch1,28
250806,N2,imb2,set3,04,ch1,89,9.4318,10459.6416,250806_N2_imb2_set3_04_ch1,29
250806,N2,imb2,set3,04,ch1,90,9.539,10568.4268,250806_N2_imb2_set3_04_ch1,30
250806,N2,imb2,set3,04,ch1,91,9.6462,10708.5508,250806_N2_imb2_set3_04_ch1,31
250806,N2,imb2,set3,04,ch1,92,9.7534,10749.5107,250806_N2_imb2_set3_04_ch1,32
250806,N2,imb2,set3,04,ch1,93,9.8606,10676.4658,250806_N2_imb2_set3_04_ch1,33
250806,N2,imb2,set3,04,ch1,94,9.9677,10593.9004,250806_N2_imb2_set3_04_ch1,34
250806,N2,imb2,set3,04,ch1,95,10.0749,10487.0215,250806_N2_imb2_set3_04_ch1,35
250806,N2,imb2,set3,04,ch1,96,10.1821,10350.0703,250806_N2_imb2_set3_04_ch1,36
250806,N2,imb2,set3,04,ch1,97,10.2893,10173.0547,250806_N2_imb2_set3_04_ch1,37
250806,N2,imb2,set3,04,ch1,98,10.3965,10039.8408,250806_N2_imb2_set3_04_ch1,38
250806,N2,imb2,set3,04,ch1,99,10.5036,9885.8916,250806_N2_imb2_set3_04_ch1,39
